dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_baseline,MFM1,1,kNN-1,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM1,1,kNN-3,0.5516483516483517,0.06832655629322996,0.0
rectum_baseline,MFM1,1,NaiveBayes,0.5868131868131868,0.13687385565120164,0.0
rectum_baseline,MFM1,1,DTree,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM1,1,RF,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM1,1,SVM,0.5406593406593407,0.10206182611869281,0.0
rectum_baseline,MFM1,2,kNN-1,0.6263736263736263,0.06774081321943931,0.0
rectum_baseline,MFM1,2,kNN-3,0.610989010989011,0.07873839172603453,0.0
rectum_baseline,MFM1,2,NaiveBayes,0.6252747252747253,0.08529058422827365,0.0
rectum_baseline,MFM1,2,DTree,0.5208791208791209,0.12793587634241047,0.0
rectum_baseline,MFM1,2,RF,0.5516483516483517,0.10387958064260638,0.0
rectum_baseline,MFM1,2,SVM,0.6395604395604395,0.13559744937416102,0.0
rectum_baseline,MFM1,3,kNN-1,0.6131868131868131,0.07974418706165598,0.0
rectum_baseline,MFM1,3,kNN-3,0.5230769230769231,0.052171769100963605,0.0
rectum_baseline,MFM1,3,NaiveBayes,0.6395604395604396,0.0829360978642339,0.0
rectum_baseline,MFM1,3,DTree,0.5505494505494506,0.12356653008237889,0.0
rectum_baseline,MFM1,3,RF,0.5384615384615384,0.09969159059377343,0.0
rectum_baseline,MFM1,3,SVM,0.6087912087912087,0.10875235181308136,0.0
rectum_baseline,MFM1,5,kNN-1,0.6252747252747253,0.08903133670562238,0.0
rectum_baseline,MFM1,5,kNN-3,0.5659340659340659,0.06331806721269422,0.0
rectum_baseline,MFM1,5,NaiveBayes,0.6296703296703298,0.1365293405758009,0.0
rectum_baseline,MFM1,5,DTree,0.478021978021978,0.10119441259974803,0.0
rectum_baseline,MFM1,5,RF,0.5384615384615384,0.1419242575029709,0.0
rectum_baseline,MFM1,5,SVM,0.6703296703296704,0.06417055525563264,0.0
rectum_baseline,MFM1,7,kNN-1,0.5835164835164834,0.04509513083227076,0.0
rectum_baseline,MFM1,7,kNN-3,0.5384615384615385,0.09246454491412144,0.0
rectum_baseline,MFM1,7,NaiveBayes,0.6725274725274725,0.10543725552800866,0.0
rectum_baseline,MFM1,7,DTree,0.5384615384615385,0.1393049491454568,0.0
rectum_baseline,MFM1,7,RF,0.5692307692307692,0.11715543300947352,0.0
rectum_baseline,MFM1,7,SVM,0.6417582417582417,0.11699039621965528,0.0
